abbrev,id,level,name,parent,slug
,30049,l,Astoria,303,astoria
,30050,l,Gary,303,gary
,30051,l,Toronto,303,toronto
,30052,l,Eagle Butte,303,eagle-butte
,30053,l,Isabel,303,isabel
,30054,l,Timber Lake,303,timber-lake
,30055,l,Armour,303,armour
,30056,l,Corsica,303,corsica
,30057,l,Delmont,303,delmont
,30058,l,Roscoe,303,roscoe
,30059,l,Edgemont,303,edgemont
,30060,l,Hot Springs,303,hot-springs
,30061,l,Oelrichs,303,oelrichs
,30062,l,Chelsea,303,chelsea
,30063,l,Cresbard,303,cresbard
,30064,l,Faulkton,303,faulkton
,30065,l,Onaka,303,onaka
,30066,l,Rockham,303,rockham
,30067,l,Seneca,303,seneca
,30068,l,Albee,303,albee
,30069,l,Big Stone City,303,big-stone-city
,30070,l,La Bolt,303,la-bolt
,30071,l,Marvin,303,marvin
,30072,l,Milbank,303,milbank
,30073,l,Revillo,303,revillo
,30074,l,Strandburg,303,strandburg
,30075,l,Bonesteel,303,bonesteel
,30076,l,Burke,303,burke
,30077,l,Dallas,303,dallas
,30078,l,Gregory,303,gregory
,30079,l,Philip,303,philip
,30080,l,Hazel,303,hazel
,30081,l,Lake Norden,303,lake-norden
,30082,l,Ree Heights,303,ree-heights
,30083,l,Alexandria,303,alexandria
,30084,l,Farmer,303,farmer
,30085,l,Fulton,303,fulton
,30086,l,Camp Crook,303,camp-crook
,30087,l,Blunt,303,blunt
,30088,l,Harrold,303,harrold
,30089,l,Pierre,303,pierre
,30090,l,Freeman,303,freeman
,30091,l,Menno,303,menno
,30092,l,Olivet,303,olivet
,30093,l,Parkston,303,parkston
,30094,l,Tripp,303,tripp
,30095,l,Dimock,303,dimock
,30096,l,Highmore,303,highmore
,30097,l,Belvidere,303,belvidere
,30098,l,Kadoka,303,kadoka
,30099,l,Lane,303,lane
,30100,l,Murdo,303,murdo
,30101,l,Arlington,303,arlington
,30102,l,Bancroft,303,bancroft
,30103,l,Erwin,303,erwin
,30104,l,Hetland,303,hetland
,30105,l,Lake Preston,303,lake-preston
,30106,l,Oldham,303,oldham
,30107,l,Ramona,303,ramona
,30108,l,Central City,303,central-city
,30109,l,Deadwood,303,deadwood
,30110,l,Lead,303,lead
,30111,l,Spearfish,303,spearfish
,30112,l,Harrisburg,303,harrisburg
,30113,l,Lennox,303,lennox
,30114,l,Tea,303,tea
,30115,l,Worthing,303,worthing
,30116,l,Kennebec,303,kennebec
,30117,l,Presho,303,presho
,30118,l,Reliance,303,reliance
,30119,l,Spencer,303,spencer
,30120,l,Hillsview,303,hillsview
,30121,l,Long Lake,303,long-lake
,30122,l,Wetonka,303,wetonka
,30123,l,Britton,303,britton
,30124,l,Lake City,303,lake-city
,30125,l,Langford,303,langford
,30126,l,Faith,303,faith
,30127,l,Sturgis,303,sturgis
,30128,l,Summerset,303,summerset
,30129,l,Piedmont,303,piedmont
,30130,l,White River,303,white-river
,30131,l,Wood,303,wood
,30132,l,Vilas,303,vilas
,30133,l,Baltic,303,baltic
,30134,l,Colton,303,colton
,30135,l,Garretson,303,garretson
,30136,l,Sioux Falls,303,sioux-falls
,30137,l,Crooks,303,crooks
,30138,l,Trent,303,trent
,30139,l,Hill,303,hill
,30140,l,New Underwood,303,new-underwood
,30141,l,Rapid City,303,rapid-city
,30142,l,Box Elder,303,box-elder
,30143,l,Keystone,303,keystone
,30144,l,Lemmon,303,lemmon
,30145,l,Gettysburg,303,gettysburg
,30146,l,Hoven,303,hoven
,30147,l,Lebanon,303,lebanon
,30148,l,Tolstoy,303,tolstoy
,30149,l,Claire City,303,claire-city
,30150,l,Corona,303,corona
,30151,l,New Effington,303,new-effington
,30152,l,Peever,303,peever
,30153,l,Rosholt,303,rosholt
,30154,l,Wilmot,303,wilmot
,30155,l,Artesian,303,artesian
,30156,l,Batesland,303,batesland
,30157,l,Ashton,303,ashton
,30158,l,Brentford,303,brentford
,30159,l,Doland,303,doland
,30160,l,Fort Pierre,303,fort-pierre
,30161,l,Agar,303,agar
,30162,l,Onida,303,onida
,30163,l,Mission,303,mission
,30164,l,St Francis,303,st-francis
,30165,l,New Witten,303,new-witten
,30166,l,Winner,303,winner
,30167,l,Chancellor,303,chancellor
,30168,l,Davis,303,davis
,30169,l,Bruceton,155,bruceton
,30170,l,Anderson County,155,anderson-county
,30171,l,Bedford County,155,bedford-county
,30172,l,Benton County,155,benton-county
,30173,l,Bledsoe County,155,bledsoe-county
,30174,l,Blount County,155,blount-county
,30175,l,Bradley County,155,bradley-county
,30176,l,Campbell County,155,campbell-county
,30177,l,Cannon County,155,cannon-county
,30178,l,Carroll County,155,carroll-county
,30179,l,Carter County,155,carter-county
,30180,l,Cheatham County,155,cheatham-county
,30181,l,Chester County,155,chester-county
,30182,l,Claiborne County,155,claiborne-county
,30183,l,Clay County,155,clay-county
,30184,l,Cocke County,155,cocke-county
,30185,l,Coffee County,155,coffee-county
,30186,l,Crockett County,155,crockett-county
,30187,l,Cumberland County,155,cumberland-county
,30188,l,Decatur County,155,decatur-county
,30189,l,De Kalb County,155,de-kalb-county
,30190,l,Dickson County,155,dickson-county
,30191,l,Dyer County,155,dyer-county
,30192,l,Fayette County,155,fayette-county
,30193,l,Fentress County,155,fentress-county
,30194,l,Franklin County,155,franklin-county
,30195,l,Gibson County,155,gibson-county
,30196,l,Giles County,155,giles-county
,30197,l,Grainger County,155,grainger-county
,30198,l,Greene County,155,greene-county
,30199,l,Grundy County,155,grundy-county
,30200,l,Hamblen County,155,hamblen-county
,30201,l,Hamilton County,155,hamilton-county
,30202,l,Hancock County,155,hancock-county
,30203,l,Hardeman County,155,hardeman-county
,30204,l,Hardin County,155,hardin-county
,30205,l,Hawkins County,155,hawkins-county
,30206,l,Haywood County,155,haywood-county
,30207,l,Henderson County,155,henderson-county
,30208,l,Henry County,155,henry-county
,30209,l,Hickman County,155,hickman-county
,30210,l,Houston County,155,houston-county
,30211,l,Humphreys County,155,humphreys-county
,30212,l,Jackson County,155,jackson-county
,30213,l,Jefferson County,155,jefferson-county
,30214,l,Johnson County,155,johnson-county
,30215,l,Knox County,155,knox-county
,30216,l,Lake County,155,lake-county
,30217,l,Lauderdale County,155,lauderdale-county
,30218,l,Lawrence County,155,lawrence-county
,30219,l,Lewis County,155,lewis-county
,30220,l,Lincoln County,155,lincoln-county
,30221,l,Loudon County,155,loudon-county
,30222,l,Mcminn County,155,mcminn-county
,30223,l,Mcnairy County,155,mcnairy-county
,30224,l,Macon County,155,macon-county
,30225,l,Madison County,155,madison-county
,30226,l,Marion County,155,marion-county
,30227,l,Marshall County,155,marshall-county
,30228,l,Maury County,155,maury-county
,30229,l,Meigs County,155,meigs-county
,30230,l,Monroe County,155,monroe-county
,30231,l,Montgomery County,155,montgomery-county
,30232,l,Morgan County,155,morgan-county
,30233,l,Obion County,155,obion-county
,30234,l,Overton County,155,overton-county
,30235,l,Perry County,155,perry-county
,30236,l,Pickett County,155,pickett-county
,30237,l,Polk County,155,polk-county
,30238,l,Putnam County,155,putnam-county
,30239,l,Rhea County,155,rhea-county
,30240,l,Roane County,155,roane-county
,30241,l,Robertson County,155,robertson-county
,30242,l,Rutherford County,155,rutherford-county
,30243,l,Scott County,155,scott-county
,30244,l,Sequatchie County,155,sequatchie-county
,30245,l,Sevier County,155,sevier-county
,30246,l,Smith County,155,smith-county
,30247,l,Stewart County,155,stewart-county
,30248,l,Sullivan County,155,sullivan-county
,30249,l,Sumner County,155,sumner-county
,30250,l,Tipton County,155,tipton-county
,30251,l,Unicoi County,155,unicoi-county
,30252,l,Union County,155,union-county
,30253,l,Van Buren County,155,van-buren-county
,30254,l,Warren County,155,warren-county
,30255,l,Washington County,155,washington-county
,30256,l,Wayne County,155,wayne-county
,30257,l,Weakley County,155,weakley-county
,30258,l,White County,155,white-county
,30259,l,Williamson County,155,williamson-county
,30260,l,Wilson County,155,wilson-county
,30261,l,Clinton,155,clinton
,30262,l,Lake City,155,lake-city
,30263,l,Norris,155,norris
,30264,l,Oak Ridge,155,oak-ridge
,30265,l,Bell Buckle,155,bell-buckle
,30266,l,Normandy,155,normandy
,30267,l,Shelbyville,155,shelbyville
,30268,l,Wartrace,155,wartrace
,30269,l,Big Sandy,155,big-sandy
,30270,l,Camden,155,camden
,30271,l,Pikeville,155,pikeville
,30272,l,Alcoa,155,alcoa
,30273,l,Friendsville,155,friendsville
,30274,l,Maryville,155,maryville
,30275,l,Townsend,155,townsend
,30276,l,Louisville,155,louisville
,30277,l,Rockford,155,rockford
,30278,l,Charleston,155,charleston
,30279,l,Cleveland,155,cleveland
,30280,l,Jellico,155,jellico
,30281,l,La Follette,155,la-follette
,30282,l,Caryville,155,caryville
,30283,l,Jacksboro,155,jacksboro
,30284,l,Auburntown,155,auburntown
,30285,l,Woodbury,155,woodbury
,30286,l,Atwood,155,atwood
,30287,l,Hollow Rock,155,hollow-rock
,30288,l,Huntingdon,155,huntingdon
,30289,l,Mckenzie,155,mckenzie
,30290,l,Mclemoresville,155,mclemoresville
,30291,l,Trezevant,155,trezevant
,30292,l,Clarksburg,155,clarksburg
,30293,l,Elizabethton,155,elizabethton
,30294,l,Watauga,155,watauga
,30295,l,Ashland City,155,ashland-city
,30296,l,Pleasant View,155,pleasant-view
,30297,l,Kingston Springs,155,kingston-springs
,30298,l,Pegram,155,pegram
,30299,l,Enville,155,enville
,30300,l,Henderson,155,henderson
,30301,l,Cumberland Gap,155,cumberland-gap
,30302,l,New Tazewell,155,new-tazewell
,30303,l,Tazewell,155,tazewell
,30304,l,Harrogate,155,harrogate
,30305,l,Celina,155,celina
,30306,l,Newport,155,newport
,30307,l,Parrottsville,155,parrottsville
,30308,l,Manchester,155,manchester
,30309,l,Tullahoma,155,tullahoma
,30310,l,Alamo,155,alamo
,30311,l,Bells,155,bells
,30312,l,Friendship,155,friendship
,30313,l,Gadsden,155,gadsden
,30314,l,Maury City,155,maury-city
,30315,l,Crossville,155,crossville
,30316,l,Pleasant Hill,155,pleasant-hill
,30317,l,Crab Orchard,155,crab-orchard
,30318,l,Belle Meade,155,belle-meade
,30319,l,Berry Hill,155,berry-hill
,30320,l,Nashville-Davidson County,155,nashville-davidson-county
,30321,l,Oak Hill,155,oak-hill
,30322,l,Forest Hills,155,forest-hills
,30323,l,Goodlettsville,155,goodlettsville
,30324,l,Decaturville,155,decaturville
,30325,l,Parsons,155,parsons
,30326,l,Scotts Hill,155,scotts-hill
,30327,l,Alexandria,155,alexandria
,30328,l,Dowelltown,155,dowelltown
,30329,l,Liberty,155,liberty
,30330,l,Smithville,155,smithville
,30331,l,Charlotte,155,charlotte
,30332,l,Dickson,155,dickson
,30333,l,Slayden,155,slayden
,30334,l,Vanleer,155,vanleer
,30335,l,White Bluff,155,white-bluff
,30336,l,Burns,155,burns
,30337,l,Dyersburg,155,dyersburg
,30338,l,Newbern,155,newbern
,30339,l,Trimble,155,trimble
,30340,l,La Grange,155,la-grange
,30341,l,Moscow,155,moscow
,30342,l,Oakland,155,oakland
,30343,l,Rossville,155,rossville
,30344,l,Somerville,155,somerville
,30345,l,Piperton,155,piperton
,30346,l,Gallaway,155,gallaway
,30347,l,Williston,155,williston
,30348,l,Braden,155,braden
,30349,l,Jamestown,155,jamestown
,30350,l,Allardt,155,allardt
,30351,l,Cowan,155,cowan
,30352,l,Decherd,155,decherd
,30353,l,Estill Springs,155,estill-springs
,30354,l,Huntland,155,huntland
,30355,l,Winchester,155,winchester
,30356,l,Bradford,155,bradford
,30357,l,Dyer,155,dyer
,30358,l,Gibson,155,gibson
,30359,l,Humboldt,155,humboldt
,30360,l,Kenton,155,kenton
,30361,l,Medina,155,medina
,30362,l,Milan,155,milan
,30363,l,Rutherford,155,rutherford
,30364,l,Trenton,155,trenton
,30365,l,Yorkville,155,yorkville
,30366,l,Ardmore,155,ardmore
,30367,l,Elkton,155,elkton
,30368,l,Lynnville,155,lynnville
,30369,l,Pulaski,155,pulaski
,30370,l,Minor Hill,155,minor-hill
,30371,l,Rutledge,155,rutledge
,30372,l,Bean Station,155,bean-station
,30373,l,Blaine,155,blaine
,30374,l,Baileyton,155,baileyton
,30375,l,Greeneville,155,greeneville
,30376,l,Tusculum,155,tusculum
,30377,l,Mosheim,155,mosheim
,30378,l,Altamont,155,altamont
,30379,l,Palmer,155,palmer
,30380,l,Tracy City,155,tracy-city
,30381,l,Coalmont,155,coalmont
,30382,l,Beersheba Springs,155,beersheba-springs
,30383,l,Gruetli-Laager,155,gruetli-laager
,30384,l,Morristown,155,morristown
,30385,l,Chattanooga,155,chattanooga
,30386,l,East Ridge,155,east-ridge
,30387,l,Lookout Mountain,155,lookout-mountain
,30388,l,Red Bank,155,red-bank
,30389,l,Ridgeside,155,ridgeside
,30390,l,Signal Mountain,155,signal-mountain
,30391,l,Collegedale,155,collegedale
,30392,l,Soddy Daisy,155,soddy-daisy
,30393,l,Lakesite,155,lakesite
,30394,l,Walden,155,walden
,30395,l,Sneedville,155,sneedville
,30396,l,Bolivar,155,bolivar
,30397,l,Grand Junction,155,grand-junction
,30398,l,Hickory Valley,155,hickory-valley
,30399,l,Hornsby,155,hornsby
,30400,l,Middleton,155,middleton
,30401,l,Saulsbury,155,saulsbury
,30402,l,Silerton,155,silerton
,30403,l,Toone,155,toone
,30404,l,Whiteville,155,whiteville
,30405,l,Saltillo,155,saltillo
,30406,l,Savannah,155,savannah
,30407,l,Crump,155,crump
,30408,l,Milledgeville,155,milledgeville
,30409,l,Bulls Gap,155,bulls-gap
,30410,l,Rogersville,155,rogersville
,30411,l,Surgoinsville,155,surgoinsville
,30412,l,Church Hill,155,church-hill
,30413,l,Mount Carmel,155,mount-carmel
,30414,l,Brownsville,155,brownsville
,30415,l,Stanton,155,stanton
,30416,l,Lexington,155,lexington
,30417,l,Sardis,155,sardis
,30418,l,Parker's Crossroads,155,parkers-crossroads
,30419,l,Cottage Grove,155,cottage-grove
,30420,l,Henry,155,henry
,30421,l,Paris,155,paris
,30422,l,Puryear,155,puryear
,30423,l,Centerville,155,centerville
,30424,l,Erin,155,erin
,30425,l,Tennessee Ridge,155,tennessee-ridge
,30426,l,Mcewen,155,mcewen
,30427,l,New Johnsonville,155,new-johnsonville
,30428,l,Waverly,155,waverly
,30429,l,Gainesboro,155,gainesboro
,30430,l,Dandridge,155,dandridge
,30431,l,Jefferson City,155,jefferson-city
,30432,l,White Pine,155,white-pine
,30433,l,Baneberry,155,baneberry
,30434,l,New Market,155,new-market
,30435,l,Mountain City,155,mountain-city
,30436,l,Knoxville,155,knoxville
,30437,l,Farragut,155,farragut
,30438,l,Ridgely,155,ridgely
,30439,l,Tiptonville,155,tiptonville
,30440,l,Gates,155,gates
,30441,l,Halls,155,halls
,30442,l,Henning,155,henning
,30443,l,Ripley,155,ripley
,30444,l,Lawrenceburg,155,lawrenceburg
,30445,l,Loretto,155,loretto
,30446,l,St Joseph,155,st-joseph
,30447,l,Ethridge,155,ethridge
,30448,l,Hohenwald,155,hohenwald
,30449,l,Fayetteville,155,fayetteville
,30450,l,Petersburg,155,petersburg
,30451,l,Lenoir City,155,lenoir-city
,30452,l,Loudon,155,loudon
,30453,l,Greenback,155,greenback
,30454,l,Philadelphia,155,philadelphia
,30455,l,Athens,155,athens
,30456,l,Englewood,155,englewood
,30457,l,Etowah,155,etowah
,30458,l,Niota,155,niota
,30459,l,Calhoun,155,calhoun
,30460,l,Adamsville,155,adamsville
,30461,l,Bethel Springs,155,bethel-springs
,30462,l,Selmer,155,selmer
,30463,l,Guys,155,guys
,30464,l,Ramer,155,ramer
,30465,l,Michie,155,michie
,30466,l,Stantonville,155,stantonville
,30467,l,Eastview,155,eastview
,30468,l,Finger,155,finger
,30469,l,Lafayette,155,lafayette
,30470,l,Red Boiling Springs,155,red-boiling-springs
,30471,l,Jackson,155,jackson
,30472,l,Medon,155,medon
,30473,l,Three Way,155,three-way
,30474,l,Orme,155,orme
,30475,l,South Pittsburg,155,south-pittsburg
,30476,l,Whitwell,155,whitwell
,30477,l,Jasper,155,jasper
,30478,l,Kimball,155,kimball
,30479,l,Monteagle,155,monteagle
,30480,l,New Hope,155,new-hope
,30481,l,Powells Crossroads,155,powells-crossroads
,30482,l,Chapel Hill,155,chapel-hill
,30483,l,Cornersville,155,cornersville
,30484,l,Lewisburg,155,lewisburg
,30485,l,Columbia,155,columbia
,30486,l,Mount Pleasant,155,mount-pleasant
,30487,l,Spring Hill,155,spring-hill
,30488,l,Decatur,155,decatur
,30489,l,Madisonville,155,madisonville
,30490,l,Sweetwater,155,sweetwater
,30491,l,Tellico Plains,155,tellico-plains
,30492,l,Vonore,155,vonore
,30493,l,Clarksville,155,clarksville
,30494,l,Lynchburg-Moore County,155,lynchburg-moore-county
,30495,l,Oakdale,155,oakdale
,30496,l,Sunbright,155,sunbright
,30497,l,Wartburg,155,wartburg
,30498,l,Hornbeak,155,hornbeak
,30499,l,Obion,155,obion
,30500,l,Rives,155,rives
,30501,l,Samburg,155,samburg
,30502,l,South Fulton,155,south-fulton
,30503,l,Troy,155,troy
,30504,l,Union City,155,union-city
,30505,l,Woodland Mills,155,woodland-mills
,30506,l,Livingston,155,livingston
,30507,l,Linden,155,linden
,30508,l,Lobelville,155,lobelville
,30509,l,Byrdstown,155,byrdstown
,30510,l,Benton,155,benton
,30511,l,Copperhill,155,copperhill
,30512,l,Ducktown,155,ducktown
,30513,l,Algood,155,algood
,30514,l,Baxter,155,baxter
,30515,l,Cookeville,155,cookeville
,30516,l,Monterey,155,monterey
,30517,l,Dayton,155,dayton
,30518,l,Graysville,155,graysville
,30519,l,Spring City,155,spring-city
,30520,l,Harriman,155,harriman
,30521,l,Kingston,155,kingston
,30522,l,Oliver Springs,155,oliver-springs
,30523,l,Rockwood,155,rockwood
,30524,l,Greenbrier,155,greenbrier
,30525,l,Ridgetop,155,ridgetop
,30526,l,Springfield,155,springfield
,30527,l,Coopertown,155,coopertown
,30528,l,Orlinda,155,orlinda
,30529,l,Adams,155,adams
,30530,l,Cedar Hill,155,cedar-hill
,30531,l,Cross Plains,155,cross-plains
,30532,l,Eagleville,155,eagleville
,30533,l,Murfreesboro,155,murfreesboro
,30534,l,Smyrna,155,smyrna
,30535,l,La Vergne,155,la-vergne
,30536,l,Oneida,155,oneida
,30537,l,Winfield,155,winfield
,30538,l,Huntsville,155,huntsville
,30539,l,Dunlap,155,dunlap
,30540,l,Gatlinburg,155,gatlinburg
,30541,l,Sevierville,155,sevierville
,30542,l,Pigeon Forge,155,pigeon-forge
,30543,l,Pittman Center,155,pittman-center
,30544,l,Arlington,155,arlington
,30545,l,Collierville,155,collierville
,30546,l,Germantown,155,germantown
,30547,l,Millington,155,millington
,30548,l,Lakeland,155,lakeland
,30549,l,Carthage,155,carthage
,30550,l,Gordonsville,155,gordonsville
,30551,l,South Carthage,155,south-carthage
,30552,l,Cumberland City,155,cumberland-city
,30553,l,Dover,155,dover
,30554,l,Bluff City,155,bluff-city
,30555,l,Bristol,155,bristol
,30556,l,Kingsport,155,kingsport
,30557,l,Gallatin,155,gallatin
,30558,l,Mitchellville,155,mitchellville
,30559,l,Portland,155,portland
,30560,l,Westmoreland,155,westmoreland
,30561,l,Millersville,155,millersville
,30562,l,Hendersonville,155,hendersonville
,30563,l,White House,155,white-house
,30564,l,Atoka,155,atoka
,30565,l,Brighton,155,brighton
,30566,l,Covington,155,covington
,30567,l,Garland,155,garland
,30568,l,Mason,155,mason
,30569,l,Munford,155,munford
,30570,l,Burlison,155,burlison
,30571,l,Gilt Edge,155,gilt-edge
,30572,l,Hartsville-Trousdale County,155,hartsville-trousdale-county
,30573,l,Erwin,155,erwin
,30574,l,Unicoi,155,unicoi
,30575,l,Plainview,155,plainview
,30576,l,Maynardville,155,maynardville
,30577,l,Luttrell,155,luttrell
,30578,l,Spencer,155,spencer
,30579,l,Centertown,155,centertown
,30580,l,Mcminnville,155,mcminnville
,30581,l,Morrison,155,morrison
,30582,l,Viola,155,viola
,30583,l,Johnson City,155,johnson-city
,30584,l,Jonesborough,155,jonesborough
,30585,l,Clifton,155,clifton
,30586,l,Collinwood,155,collinwood
,30587,l,Waynesboro,155,waynesboro
,30588,l,Dresden,155,dresden
,30589,l,Gleason,155,gleason
,30590,l,Greenfield,155,greenfield
,30591,l,Martin,155,martin
,30592,l,Sharon,155,sharon
,30593,l,Sparta,155,sparta
,30594,l,Doyle,155,doyle
,30595,l,Franklin,155,franklin
,30596,l,Thompsons Station,155,thompsons-station
,30597,l,Nolensville,155,nolensville
,30598,l,Fairview,155,fairview
,30599,l,Brentwood,155,brentwood
,30600,l,Lebanon,155,lebanon
,30601,l,Watertown,155,watertown
,30602,l,Mt Juliet City,155,mt-juliet-city
,30603,l,Copper Canyon,109,copper-canyon
,30604,l,Brooks County Appraisal District County,109,brooks-county-appraisal-district-county
,30605,l,De Witt County,109,de-witt-county
,30606,l,Orange County,109,orange-county
,30607,l,Elkhart,109,elkhart
,30608,l,Frankston,109,frankston
,30609,l,Huntington,109,huntington
,30610,l,Burke,109,burke
,30611,l,Diboll,109,diboll
,30612,l,Hudson,109,hudson
,30613,l,Zavalla,109,zavalla
,30614,l,Fulton,109,fulton
,30615,l,Archer City,109,archer-city
,30616,l,Holliday,109,holliday
,30617,l,Megargel,109,megargel
,30618,l,Lakeside City,109,lakeside-city
,30619,l,Scotland,109,scotland
,30620,l,Windthorst,109,windthorst
,30621,l,Claude,109,claude
,30622,l,Charlotte,109,charlotte
,30623,l,Christine,109,christine
,30624,l,Jourdanton,109,jourdanton
,30625,l,Lytle,109,lytle
,30626,l,Pleasanton,109,pleasanton
,30627,l,Poteet,109,poteet
,30628,l,Bellville,109,bellville
,30629,l,San Felipe,109,san-felipe
,30630,l,Industry,109,industry
,30631,l,Brazos Country,109,brazos-country
,30632,l,Wallis,109,wallis
,30633,l,Bandera,109,bandera
,30634,l,Elgin,109,elgin
,30635,l,Beeville,109,beeville
,30636,l,Holland,109,holland
,30637,l,Rogers,109,rogers
,30638,l,Salado,109,salado
,30639,l,Troy,109,troy
,30640,l,Nolanville,109,nolanville
,30641,l,Little River-Academy,109,little-river-academy
,30642,l,Morgans Point Resort,109,morgans-point-resort
,30643,l,Balcones Heights,109,balcones-heights
,30644,l,Castle Hills,109,castle-hills
,30645,l,Hollywood Park,109,hollywood-park
,30646,l,Kirby,109,kirby
,30647,l,Olmos Park,109,olmos-park
,30648,l,Terrell Hills,109,terrell-hills
,30649,l,Von Ormy,109,von-ormy
,30650,l,Hill Country,109,hill-country
,30651,l,Shavano Park,109,shavano-park
,30652,l,China Grove,109,china-grove
,30653,l,Helotes,109,helotes
,30654,l,St Hedwig,109,st-hedwig
,30655,l,Elmendorf,109,elmendorf
,30656,l,Grey Forest,109,grey-forest
,30657,l,Somerset,109,somerset
,30658,l,Blanco,109,blanco
,30659,l,Johnson City,109,johnson-city
,30660,l,Round Mountain,109,round-mountain
,30661,l,Clifton,109,clifton
,30662,l,Iredell,109,iredell
,30663,l,Meridian,109,meridian
,30664,l,Morgan,109,morgan
,30665,l,Valley Mills,109,valley-mills
,30666,l,Walnut Springs,109,walnut-springs
,30667,l,Cranfills Gap,109,cranfills-gap
,30668,l,Dekalb,109,dekalb
,30669,l,Hooks,109,hooks
,30670,l,Maud,109,maud
,30671,l,New Boston,109,new-boston
,30672,l,Wake Village,109,wake-village
,30673,l,Red Lick,109,red-lick
,30674,l,Redwater,109,redwater
,30675,l,Nash,109,nash
,30676,l,Leary,109,leary
,30677,l,Brazoria,109,brazoria
,30678,l,Sandy Point,109,sandy-point
,30679,l,Richwood,109,richwood
,30680,l,Brookside Village,109,brookside-village
,30681,l,Danbury,109,danbury
,30682,l,Surfside Beach,109,surfside-beach
,30683,l,Holiday Lakes,109,holiday-lakes
,30684,l,Hillcrest,109,hillcrest
,30685,l,Liverpool,109,liverpool
,30686,l,Bailey's Prairie,109,baileys-prairie
,30687,l,Quintana,109,quintana
,30688,l,Jones Creek,109,jones-creek
,30689,l,Iowa Colony,109,iowa-colony
,30690,l,Oyster Creek,109,oyster-creek
,30691,l,Bonney,109,bonney
,30692,l,Millican,109,millican
,30693,l,Kurten,109,kurten
,30694,l,Wixon Valley,109,wixon-valley
,30695,l,Quitaque,109,quitaque
,30696,l,Silverton,109,silverton
,30697,l,Falfurrias,109,falfurrias
,30698,l,Bangs,109,bangs
,30699,l,Blanket,109,blanket
,30700,l,Early,109,early
,30701,l,Caldwell,109,caldwell
,30702,l,Somerville,109,somerville
,30703,l,Snook,109,snook
,30704,l,Horseshoe Bay,109,horseshoe-bay
,30705,l,Highland Haven,109,highland-haven
,30706,l,Meadowlakes,109,meadowlakes
,30707,l,Cottonwood Shores,109,cottonwood-shores
,30708,l,Bertram,109,bertram
,30709,l,Luling,109,luling
,30710,l,Martindale,109,martindale
,30711,l,Seadrift,109,seadrift
,30712,l,Point Comfort,109,point-comfort
,30713,l,Baird,109,baird
,30714,l,Clyde,109,clyde
,30715,l,Cross Plains,109,cross-plains
,30716,l,Putnam,109,putnam
,30717,l,Combes,109,combes
,30718,l,La Feria,109,la-feria
,30719,l,Los Fresnos,109,los-fresnos
,30720,l,Port Isabel,109,port-isabel
,30721,l,Primera,109,primera
,30722,l,Rio Hondo,109,rio-hondo
,30723,l,Santa Rosa,109,santa-rosa
,30724,l,Los Indios,109,los-indios
,30725,l,Laguna Vista,109,laguna-vista
,30726,l,Bayview,109,bayview
,30727,l,Rancho Viejo,109,rancho-viejo
,30728,l,Palm Valley,109,palm-valley
,30729,l,Indian Lake,109,indian-lake
,30730,l,South Padre Island,109,south-padre-island
,30731,l,Pittsburg,109,pittsburg
,30732,l,Rocky Mound,109,rocky-mound
,30733,l,Groom,109,groom
,30734,l,Panhandle,109,panhandle
,30735,l,White Deer,109,white-deer
,30736,l,Skellytown,109,skellytown
,30737,l,Atlanta,109,atlanta
,30738,l,Avinger,109,avinger
,30739,l,Bloomburg,109,bloomburg
,30740,l,Douglassville,109,douglassville
,30741,l,Hughes Springs,109,hughes-springs
,30742,l,Linden,109,linden
,30743,l,Queen City,109,queen-city
,30744,l,Domino,109,domino
,30745,l,Marietta,109,marietta
,30746,l,Dimmitt,109,dimmitt
,30747,l,Hart,109,hart
,30748,l,Nazareth,109,nazareth
,30749,l,Anahuac,109,anahuac
,30750,l,Old River-Winfree,109,old-river-winfree
,30751,l,Beach City,109,beach-city
,30752,l,Mont Belvieu,109,mont-belvieu
,30753,l,Cove,109,cove
,30754,l,Alto,109,alto
,30755,l,Wells,109,wells
,30756,l,Cuney,109,cuney
,30757,l,Gallatin,109,gallatin
,30758,l,New Summerfield,109,new-summerfield
,30759,l,Reklaw,109,reklaw
,30760,l,Childress,109,childress
,30761,l,Bellevue,109,bellevue
,30762,l,Byers,109,byers
,30763,l,Henrietta,109,henrietta
,30764,l,Petrolia,109,petrolia
,30765,l,Dean,109,dean
,30766,l,Jolly,109,jolly
,30767,l,Morton,109,morton
,30768,l,Whiteface,109,whiteface
,30769,l,Bronte,109,bronte
,30770,l,Robert Lee,109,robert-lee
,30771,l,Coleman,109,coleman
,30772,l,Novice,109,novice
,30773,l,Santa Anna,109,santa-anna
,30774,l,Anna,109,anna
,30775,l,Blue Ridge,109,blue-ridge
,30776,l,Celina,109,celina
,30777,l,Farmersville,109,farmersville
,30778,l,Josephine,109,josephine
,30779,l,Princeton,109,princeton
,30780,l,Prosper,109,prosper
,30781,l,Nevada,109,nevada
,30782,l,Fairview,109,fairview
,30783,l,New Hope,109,new-hope
,30784,l,Melissa,109,melissa
,30785,l,Parker,109,parker
,30786,l,St Paul,109,st-paul
,30787,l,Lavon,109,lavon
,30788,l,Dodson,109,dodson
,30789,l,Wellington,109,wellington
,30790,l,Eagle Lake,109,eagle-lake
,30791,l,Weimar,109,weimar
,30792,l,Comanche,109,comanche
